name,sex,weight
Seyfullah,M,0.0003509034559
Neslihan,F,0.001121105207
Asaf,M,0.0001735913429
Kadın,F,0.0003470420293
Ümmiye,F,0.0002508074672
Sare,F,0.0004068558585
Rami,M,0.0001396779473
Yavuz,M,0.001009101329
Güzel,F,0.0004678735935
Fırat,M,0.0006967099031
Habib,M,0.0003596165648
Bilgihan,U,0.0001219094658
Nebile,F,0.0002551307212
Nazlıhan,F,0.000126932278
Alptekin,M,0.0001479612209
Menevşe,F,0.0003339359334
Ömür,U,0.0005295133941
Akıl,M,0.0001124080051
Gülhan,U,0.0008409987314
Kâşif,M,0.0001636900026
Zeynur,F,0.000101449616
Altın,U,0.0001990119134
Habil,M,0.0002388829787
Lale,F,0.0005353637379
Çağatay,M,0.0003280950698
Lâtife,F,0.0006262823987
Sümeyra,F,0.0004358250941
Bengül,F,0.000169377609
Senal,U,0.0001314669947
Birsel,U,0.0004050759307
Halise,F,0.0006805447131
Mansur,M,0.0002313660423
Heves,F,0.0001344051675
Başak,F,0.0004165798453
Melekşah,F,0.0001020254936
İsminaz,F,0.0002223703864
Hayal,F,0.0001969899335
Fermude,F,0.0001153237234
Nevra,F,0.0001565550073
Gülnar,F,0.0001361376364
Kıvılcım,U,0.0001079772507
Gültan,U,0.0001299730031
Kibariye,F,0.0001750477657
Eren,U,0.0005878884467
Sebahattin,M,0.0007293311039
Alp,M,0.0003374266477
Ilgın,U,0.0001300481103
Bilgen,U,0.0002785507823
Dila,F,0.0001289926299
Garip,U,0.0003258852481
Oral,M,0.0001919181039
Melikşah,M,0.0001116234495
Mübin,U,0.0001050435339
Acar,U,9.999541346e-05
Erengül,F,0.0001202156364
Nilay,F,0.0004582365513
Çiçek,F,0.0005867246063
Şehrinaz,F,0.0001840219577
Edip,M,0.0004342089262
Gülinaz,F,0.0001003852606
Güvenç,U,0.0001328707282
Furkan,M,0.0003768271383
Zeynep,F,0.002551368449
Siraç,M,0.0002492844494
Nasrettin,M,0.0001405143497
Nahit,M,0.0002641566864
Gülayşe,F,0.000170526724
Gülten,F,0.001220695571
Simge,F,0.0002277075144
Gaffar,M,0.0001425838919
Rahmi,M,0.0006575280607
Halide,F,0.0005450882318
Ulya,F,0.0001051364517
Aydın,U,0.001290993227
Hande,F,0.0004530934417
Cabir,M,0.0002092487653
Hamdiye,F,0.0006158584351
Raci,M,0.0002019827682
Göktürk,M,0.0001054147136
Lütfiye,F,0.000933396309
Tezcan,U,0.0003047336129
Gülden,F,0.0005948400858
Güldal,F,0.0001077962326
Çağdaş,U,0.0003436489998
Sırrı,M,0.0002974036267
Göker,M,0.0001283856024
Mürüvvet,F,0.0005634455396
Sibel,F,0.001413036553
Maksut,M,0.0002864319375
Sançar,M,0.0001207020132
Billûr,F,0.0001482908297
Mürsel,M,0.0005094570663
Nesimi,M,0.0001795093491
Seçkin,U,0.0004498708455
Gülsever,F,0.0001391877249
Altay,M,0.0001526389331
Ezgi,F,0.000514416331
Fahri,M,0.0008126069457
Büşra,F,0.0006040276006
Hüsrev,M,0.0001471671478
Serra,F,0.0001420349624
Şerbet,F,9.92111236e-05
Senem,F,0.0007528505445
Reha,U,0.0001905906416
Ülker,U,0.0004491322478
Senol,M,0.0008836219484
Esat,M,0.0005176143739
Gülüş,F,0.0001057845909
Refia,F,0.0001532136059
Hulûsi,M,0.0004827069178
Kuddusi,M,0.0001816721903
Nihat,M,0.001187996369
Adile,F,0.0007918413933
Sarıgül,F,0.0001199717086
Bedih,M,0.0001025981388
Ferdane,F,0.0003997863026
Yenal,M,0.0001301231742
Günel,U,0.0001083383797
Sulhiye,F,0.0001354184679
Sevilay,F,0.0007131933431
Nevzat,U,0.0009786240911
Didem,F,0.0005998422643
Ayşan,U,0.0002672803003
Ahmet,M,0.004032433512
Temel,M,0.0005083441687
Sezer,U,0.0004965278271
Zehra,F,0.001707882116
Atalay,M,0.0002818613788
Hazine,F,0.0001336036115
Mihrinaz,F,0.0001238957397
Mestan,M,0.000219007648
Kağan,M,0.0002370363936
Sinem,F,0.0007700093231
Üveys,F,0.0001125816083
Servet,U,0.0009027104642
Özal,U,0.0001585999447
Mavi,F,0.0001249942668
Fehime,F,0.0005688612538
Füsun,F,0.0004039413635
Nizam,M,0.0002312816176
Sadullah,M,0.0004201741355
Yurdakul,U,0.0001337497062
Cengiz,M,0.001334602835
Aylin,F,0.0006505708439
Akgül,F,0.0003226632034
Balı,M,0.0001060611524
Güzin,F,0.0003344034673
Olcay,U,0.0005889173559
Ata,M,0.0003171383151
Nurten,F,0.001314409959
Naile,F,0.000676385314
Azer,U,0.0001063369946
Raif,M,0.0004117228426
Erdi,U,0.0003335848529
Atanur,U,0.0001555538459
Özge,U,0.0007819512861
Cesim,M,0.0002665486255
Selda,F,0.0008905567397
Feyzi,M,0.0004570416691
Nusrettin,M,0.0002527079916
Hüsne,F,0.0007010969541
Kâzime,F,0.000121105835
Altınay,U,0.0001001905266
Adeviye,F,0.0002853389426
Abdülcelil,M,0.0002185166489
Abuzer,M,0.0004683742163
Müfide,F,0.000278831085
Sıddık,M,0.0005540257197
Nurtekin,M,9.989771396e-05
Sıtkıye,F,0.0001110094062
Server,U,0.0002511576212
Methiye,F,0.000190282989
Münibe,F,0.0001417597006
Gülseven,F,0.0002197643071
Han,M,0.0002549392822
Baki,M,0.0005987995129
Gültaze,F,0.0001545461991
Sena,U,0.0002920362048
Birgül,F,0.0009795615758
Recep,M,0.0017906274
Sezai,M,0.0006157157192
Bingül,F,0.0002034759245
Vahit,M,0.0004725461116
Semanur,F,0.0002360870059
Necla,F,0.001191607458
Abdülhalik,M,0.0002171269505
Evren,U,0.0005044490492
Harun,M,0.001093976573
Çavuş,M,0.0001108333404
İnayet,U,0.000283484958
Kemalettin,M,0.0003418541783
Kayahan,M,0.0001054147136
Zahit,M,0.0002221067581
Ziyaettin,M,0.000167406012
Yonca,F,0.00028141065
Sabriye,F,0.0008668309598
Cemaleddin,M,0.0001110973345
Ruhşen,U,0.0001034511634
Gani,M,0.0002523986794
Eylül,U,0.0001252284118
Adnan,M,0.001148264715
Feyza,F,0.0003677519539
Gülperi,F,0.0004997426481
Türkiye,F,0.0002133615888
Hüdaverdi,M,0.0002164513127
Harika,F,0.000220828118
Ulvi,M,0.0002570372694
Abdülaziz,M,0.0004309584082
Zühre,F,0.0004135213875
Ayla,F,0.0008355471738
Kübra,F,0.0008592503568
Muallâ,F,0.0005061882007
Hayri,M,0.000708467791
Talha,M,0.0002370775851
Pakize,F,0.0008442782142
Şazimet,F,0.0002505347868
Merziye,F,9.881664441e-05
Sahure,F,0.000179454944
Bilgi,U,0.0003271711503
Salâhattin,M,0.0003473232855
Sevim,F,0.001815076433
Ülger,U,0.0001981760351
Şevki,M,0.0005588166427
Resmiye,F,0.0004633436483
Selvet,U,0.0002640457661
Açelya,F,0.00011816752
Bahtışen,F,0.0001680464129
Tutku,U,0.0001197272838
İpek,F,0.0007203862149
Fazıl,M,0.0003583108422
Okay,M,0.0002316612867
Vahibe,F,0.0001196456979
Hacıkadın,F,0.0001144738686
Netice,F,0.0002947983887
Raşit,M,0.0005686037145
Bilgehan,U,0.000239699117
Eray,U,0.0004608713376
Nesrin,F,0.0009969321284
Işık,U,0.0003133905653
Ceyda,F,0.0003956122847
Raziye,F,0.0009412201087
Hadra,F,0.0001561177892
Nadide,F,0.0004084368175
Cafer,M,0.0008737313831
Nilgün,F,0.0009185058924
Talât,U,0.0004655721846
Macide,F,0.0003076992272
Şehmuz,M,0.0001221495241
Kalender,M,0.0001779797223
Hayati,M,0.0006191160477
Mazlume,F,0.0001042035454
Masum,M,0.0002034279292
Alev,F,0.000558134743
Timuçin,M,0.0001989137571
Afiyet,F,0.0001125816083
Tansel,U,0.0002321244834
Aşkın,U,0.0004082455121
Naki,M,0.0001507723105
Zahire,F,0.0002188738484
Korkmaz,M,0.0001892022656
Menekşe,F,0.0005422144106
Durdu,U,0.0006994794649
Sıddıka,F,0.0005689642369
Cezmi,M,0.0002739556693
Sabri,M,0.001080685497
Beşer,F,0.0001977320808
Pembe,F,0.0003596980151
Beyaz,F,0.0003954641615
Onur,U,0.001054832387
Arafat,M,0.0001686843826
Haldun,M,0.0002432575981
Bozan,M,0.000213955721
Nurcan,U,0.001325049773
Mehdiye,F,0.0001857122063
İlham,U,0.0001549248347
Abdülbaki,M,0.0004176800834
Kıyas,M,0.0001276992474
Sezgi,U,0.0001179193555
Müslüm,M,0.0006754318239
Menderes,M,0.0004194065236
Cevriye,F,0.0006211001467
Vecihe,F,0.0002214022146
Hamdullah,M,0.0003355694522
Durşen,F,0.0001301981947
Nergis,F,0.000253633665
Mirza,M,0.0001767133385
Barış,U,0.0009928786443
Canberk,M,0.0001037339462
Semine,F,0.0001730279161
Firdevs,F,0.0006904165563
Gazel,U,0.000154356533
Selâm,M,0.0001293705757
Akkadın,F,0.000197682691
Cihangir,M,0.0003340236458
Memnune,F,0.0004189639272
Zeki,M,0.001332303447
Mahmut,M,0.001812346828
Oktay,M,0.0008629358317
Mikâil,M,0.0005195726165
Tahsin,M,0.0009184314717
Vahap,M,0.000355602648
Samiye,F,0.0004841612226
Mina,F,0.0001016419377
Gülsev,F,0.0001061531795
Orbay,M,0.0001028832662
Maksude,F,0.0002263742452
Murat,M,0.002931988255
Merih,U,0.0002310281582
Hüsna,F,0.0004327221364
İslim,F,0.0004551147504
Nigâr,F,0.0006966398222
Gülseren,F,0.001030207949
Halit,M,0.001027636091
Abdürrezzak,M,0.0001547356327
Mevlüde,F,0.0007597065781
Bedir,M,0.0003160279266
Can,U,0.0009566961892
Canser,U,0.0001334573568
Ertekin,M,0.0001289926299
Nida,U,0.0002550924449
Kumru,F,0.0002475943658
Zerrin,F,0.0005139605575
Zakir,M,0.0002491669086
Asuman,F,0.000725195688
Mithat,M,0.000507882946
Mevlüt,M,0.001128960161
Semir,M,0.0001893570323
Emetullah,F,0.0001801067196
Sebat,U,0.0001690313512
Kudret,U,0.0007070467288
Mevlide,F,0.0001597654598
Agâh,M,0.0001638688663
Seniye,F,0.0002715930125
Öçal,M,0.0001484224683
Güler,F,0.001250528442
Gürkan,M,0.0005886685912
Serbülent,M,0.0001199717086
Aras,M,0.0001137894149
Selma,F,0.001511623374
Besim,M,0.0002660352558
Gülhayat,F,0.0001556793432
Benan,U,0.0001568042989
Rukiye,F,0.001235966734
Hıfzı,M,0.0001278520892
Telli,U,0.0003432509616
İkram,U,0.0003712929396
Ertaş,M,0.0001042972116
Maşallah,U,0.0004002501061
Arzı,F,0.0002868747772
Gülsevin,F,0.0001156619169
Sakıp,M,0.0001678138226
Şekip,M,0.0001400270554
Gülbin,F,0.0002242071051
Saide,F,0.0003913688061
Civan,U,0.0001539130698
Firuzan,F,0.0001259282345
Şadıman,U,0.0001863420969
Şirin,U,0.0007355835609
Sençer,M,0.0001238169006
Veliye,F,0.0001444887229
Tayfur,M,0.0002938030058
Ferhunde,F,0.000145566007
İshak,M,0.0004432232195
Mükerrem,U,0.0005458758802
Semahat,U,0.0003563706892
Necmiye,F,0.0006947168531
Nazife,F,0.00098954891
Ozan,M,0.0005867412488
Duygu,U,0.0009077157324
Gürel,M,0.0001523828273
Atilla,M,0.000699130378
Tuğba,F,0.001235698088
Iraz,F,0.0002722035365
Merdan,M,0.0001599487122
Gönül,F,0.001266303586
Naci,M,0.000703682754
Samet,M,0.0006913211313
Selim,M,0.001124644555
